base|N BC|Fournisseur|Dscription|FreeTxt|Pole Support|Comments|Qte Cmd|PU|Remise|Total|Total Ap Rem|N RC|Qte Rec|
YASMINE_FONCIERE|24000071|FINASSURE|Assurance AT||PS12|AVENANT DE REGULARISATION ACCIDENTS DE TRVAIL DU 01/01/2023  AU  31/12/2023 Basé sur Demande d&#039;achat 24000084.|1.00|24442.29|0.00|24442.29|24442.29|24000064|1.00|
YASMINE_FONCIERE|24000075|2APM Distribution|Vidange||PS15|Abdelghani Abodi;Matricule:44554-B-72 Basé sur Demande d&#039;achat 24000089.|1.00|840.00|0.00|840.00|840.00|24000076|1.00|
YASMINE_FONCIERE|24000076|MAPLE déco|Montage Et Démontage|2 Marguerittes+bureau|PS18|Bénificiares:bureau Camélia sherry senhaji et open space N°1 Basé sur Demande d&#039;achat 24000090.|1.00|1000.00|23.07|1000.00|769.23|24000072|1.00|
YASMINE_FONCIERE|24000077|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|06/02/2024|PS15|FDC SIEGE FEVRIER 2024 Basé sur Demande d&#039;achat 24000091.|1.00|2556.10|0.00|2556.10|2556.10|24000073|1.00|
YASMINE_FONCIERE|24000078|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau evian 33cl|PS15|EAU PDG Basé sur Demande d&#039;achat 24000092.|48.00|9.95|0.00|477.60|477.60|24000074|48.00|
YASMINE_FONCIERE|24000078|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau Perrier 33cl|PS15|EAU PDG Basé sur Demande d&#039;achat 24000092.|36.00|15.95|0.00|574.20|574.20|24000074|36.00|
YASMINE_FONCIERE|24000079|OUSSAAD NEGOCE|ARMOIRE METALLIQUE 120*100 RIDEAUX EN PVC||PS04|Benificiares:-Armoire 120*200 Stock IT/ADV-Armoire 120*100 bureau camélia/open space N°1 Basé sur Demande d&#039;achat 24000093.|3.00|4050.00|10.00|12150.00|10935.00|24000108|3.00|
YASMINE_FONCIERE|24000079|OUSSAAD NEGOCE|Armoire métallique 120*200 à rideau en pvc gris||PS04|Benificiares:-Armoire 120*200 Stock IT/ADV-Armoire 120*100 bureau camélia/open space N°1 Basé sur Demande d&#039;achat 24000093.|2.00|2799.99|3.44|5600.00|5406.89|24000108|2.00|
YASMINE_FONCIERE|24000080|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 09/02/2024 Basé sur Demande d&#039;achat 24000095.|1.00|4118.45|0.00|4118.45|4118.45|24000075|1.00|
YASMINE_FONCIERE|24000081|OUSSAAD NEGOCE|Souris Sans Fil||PS04|Bénéficaire : Souris DOSI, Basé sur Demande d&#039;achat 24000094.|10.00|110.00|0.00|1100.00|1100.00|24000168|10.00|
YASMINE_FONCIERE|24000082|POL IT|Chargeur|Chargeur PC|PS04|Bénéficaire :Chargeur PC , Moustafa Hachach Basé sur Demande d&#039;achat 24000094.|1.00|750.00|0.00|750.00|750.00|24000096|1.00|
YASMINE_FONCIERE|24000084|STE ZAGOGECT|Travaux de climatisation|:F/P de porte visite y compris toutes sujetion de fourniture et pose+Nettoyage des unités interieur|PS18|Les bureaux DG/SALLE DE CONSEIL ET APPART Basé sur Demande d&#039;achat 24000097.|1.00|3610.00|5.00|3610.00|3429.50|24000098|1.00|
YASMINE_FONCIERE|24000085|STE ZAGOGECT|Travaux de plomberie|F&amp;P de chauffe eau elec TEKA,75cm de cuivre y compris raccordement,robinet douchette,robinet arco|PS18|wc homme Basé sur Demande d&#039;achat 24000098.|1.00|1720.00|0.00|1720.00|1720.00|24000153|1.00|
YASMINE_FONCIERE|24000086|VISION VOYAGES|Voyage affaire|:Mr YASSINE MFADEL/MR MEHDI RIDA|PS17|Basé sur Demande d&#039;achat 24000103.|1.00|26382.00|0.00|26382.00|26382.00|24000059|1.00|
YASMINE_FONCIERE|24000087|IKAY OFFICES|Serviette|ZIG ZAG(PAQUET DE 20U)|PS15|Cmd precedente livrée le 31/10/2023 Basé sur Demande d&#039;achat 24000104.|4.00|340.00|0.00|1360.00|1360.00|24000084|4.00|
YASMINE_FONCIERE|24000092|STE ZAGOGECT|Travaux de climatisation|:F&amp;Mise en oeuvre de gaz pour groupe centrale au terrasse+Nettoyage|PS18|groupe centrale au terrasse Basé sur Demande d&#039;achat 24000105.|1.00|8550.00|5.00|8550.00|8122.50|24000097|1.00|
YASMINE_FONCIERE|24000093|INFO COPIE|Etiquettes||PS15|Basé sur Demande d&#039;achat 24000108.|1.00|116.66|0.00|116.67|116.67|24000090|1.00|
YASMINE_FONCIERE|24000093|INFO COPIE|Photocopie||PS15|Basé sur Demande d&#039;achat 24000108.|117.00|0.83|0.00|97.52|97.52|24000090|117.00|
YASMINE_FONCIERE|24000093|INFO COPIE|Cachet||PS15|Basé sur Demande d&#039;achat 24000108.|1.00|83.33|0.00|83.33|83.33|24000090|1.00|
YASMINE_FONCIERE|24000093|INFO COPIE|Caoutchouc Pour Cachet|+Recharge cachet 4913|PS15|Basé sur Demande d&#039;achat 24000108.|1.00|62.50|0.00|62.50|62.50|24000090|1.00|
YASMINE_FONCIERE|24000094|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 16/02/2024 Basé sur Demande d&#039;achat 24000109.|1.00|3952.58|0.00|3952.58|3952.58|24000087|1.00|
YASMINE_FONCIERE|24000095|FINASSURE|Assurance auto||PS12|ASSURANCE AUTO  FLOTTE DU 01/01/2024 AU 31/12/2024 Basé sur Demande d&#039;achat 24000111.|1.00|32268.31|0.00|32268.31|32268.31|24000085|1.00|
YASMINE_FONCIERE|24000097|FINASSURE|Assurances risque d&#039;exploitation||PS12|ASSURANCE RC EXPLOITATION DU 01/01/2024 AU 31/12/2024 Basé sur Demande d&#039;achat 24000110.|1.00|2962.96|0.00|2962.96|2962.96|24000086|1.00|
YASMINE_FONCIERE|24000098|EPICURIA|Fontaine d&#039;eau||PS15|Open space N°1 Basé sur Demande d&#039;achat 24000112.|1.00|3900.00|0.00|3900.00|3900.00|24000133|1.00|
YASMINE_FONCIERE|24000100|GOPPION TEC|Cafe||PS15|Distributeur du siège:Consomation du 29/11/2023 au 30/01/2024 Basé sur Demande d&#039;achat 24000120.|2248.00|1.20|0.00|2697.60|2697.60|24000091|2248.00|
YASMINE_FONCIERE|24000101|AKUMENIA|Prestation de service|Accompagnement a l&#039;indentification|PS18|Basé sur Demande d&#039;achat 24000114.|1.00|280000.00|0.00|280000.00|280000.00|24000154|0.30|
YASMINE_FONCIERE|24000101|AKUMENIA|Prestation de service|Accompagnement a l&#039;indentification|PS18|Basé sur Demande d&#039;achat 24000114.|1.00|280000.00|0.00|280000.00|280000.00|24000092|0.20|
YASMINE_FONCIERE|24000102|MICROSHOP|2*Micro LOGITECH AF pour la rally+1*Barco clickShare CX-20 + 1*BARCO One ClickShare USB-C Button||PS04|Pour Salle de Conseil Basé sur Demande d&#039;achat 24000124.|1.00|25040.00|0.00|25040.00|25040.00|24000164|1.00|
YASMINE_FONCIERE|24000103|STE ZAGOGECT|Travaux de climatisation|:open space N°1|PS18|OPEN SPACE N°1/2 Basé sur Demande d&#039;achat 24000106.|1.00|12198.00|5.14|12198.00|11570.08|24000151|1.00|
YASMINE_FONCIERE|24000103|STE ZAGOGECT|Travaux de climatisation|:open space N°2|PS18|OPEN SPACE N°1/2 Basé sur Demande d&#039;achat 24000106.|1.00|11647.00|5.00|11647.00|11064.65|24000150|1.00|
YASMINE_FONCIERE|24000104|MULTI - TECH EXPERT|Habillage en aluminium|:Ajustement enseigne en ALUCOBAND|PS18|Basé sur Demande d&#039;achat 24000127.|5.00|1200.00|0.00|6000.00|6000.00|||
YASMINE_FONCIERE|24000111|BERMUDES FOURNITURE|Pack clavier + souris sans fil|Logitech|PS04|Bénéficiaire : Clavier + souris salle de conseilBobine DOSIBasé sur Demande d&#039;achat 24000126.|1.00|210.00|0.00|210.00|210.00|24000101|1.00|
YASMINE_FONCIERE|24000111|BERMUDES FOURNITURE|Bobine de cable Rj45|Categorie 6 305 metres|PS04|Bénéficiaire : Clavier + souris salle de conseilBobine DOSIBasé sur Demande d&#039;achat 24000126.|1.00|650.00|0.00|650.00|650.00|24000101|1.00|
YASMINE_FONCIERE|24000112|MICROSHOP|Imprimante HP Office Jet Pro 7740 WF||PS04|Bénéficiaire :-Camélia Sherry Senhaji -Halima Lamkinsi.Basé sur Demande d&#039;achat 24000126.|1.00|2430.00|0.00|2430.00|2430.00|24000107|1.00|
YASMINE_FONCIERE|24000114|POL IT|Destructeur|Followes powershred 79 CI|PS15|Remplacement dechecteuse open space N°1 date d&#039;acqusition2009,Basé sur Demande d&#039;achat 24000131.|1.00|2649.99|3.63|2650.00|2553.63|24000099|1.00|
YASMINE_FONCIERE|24000115|STE FAIS ELEC|Travaux d&#039;électricité|interrupteur differentiel 30 ma|PS18|Séparation groupe d&#039;electricité open space N°2.-Absence tableau comparatif:pour s&#039;assurer qu&#039;il n&#039;y a pas de dysfonctionnement provenant d&#039;une autre entreprise.Basé sur Demande d&#039;achat 24000132.|1.00|570.00|0.00|570.00|570.00|||
YASMINE_FONCIERE|24000115|STE FAIS ELEC|Travaux d&#039;électricité|Tube iso gris diametre 16|PS18|Séparation groupe d&#039;electricité open space N°2.-Absence tableau comparatif:pour s&#039;assurer qu&#039;il n&#039;y a pas de dysfonctionnement provenant d&#039;une autre entreprise.Basé sur Demande d&#039;achat 24000132.|35.00|3.50|0.00|122.50|122.50|||
YASMINE_FONCIERE|24000115|STE FAIS ELEC|Travaux d&#039;électricité|câble r2v 3*1.5 nexans|PS18|Séparation groupe d&#039;electricité open space N°2.-Absence tableau comparatif:pour s&#039;assurer qu&#039;il n&#039;y a pas de dysfonctionnement provenant d&#039;une autre entreprise.Basé sur Demande d&#039;achat 24000132.|35.00|18.50|0.00|647.50|647.50|||
YASMINE_FONCIERE|24000115|STE FAIS ELEC|Main d&#039;oeuvre||PS18|Séparation groupe d&#039;electricité open space N°2.-Absence tableau comparatif:pour s&#039;assurer qu&#039;il n&#039;y a pas de dysfonctionnement provenant d&#039;une autre entreprise.Basé sur Demande d&#039;achat 24000132.|1.00|800.00|0.00|800.00|800.00|||
YASMINE_FONCIERE|24000116|STE ZAGOGECT|Travaux de plomberie|F/P Douchette hygienique,porte papier hygiénique/pose distributeur à papier|PS18|wc plateau direction generale Basé sur Demande d&#039;achat 24000133.|1.00|1000.00|0.00|1000.00|1000.00|24000152|1.00|
YASMINE_FONCIERE|24000117|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau sidi ali 33cl|PS15|EAU SIEGE MARS 2024 Basé sur Demande d&#039;achat 24000134.|360.00|2.00|0.00|720.00|720.00|24000088|360.00|
YASMINE_FONCIERE|24000117|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:Eau ain saiss 33cl|PS15|EAU SIEGE MARS 2024 Basé sur Demande d&#039;achat 24000134.|36.00|1.89|0.00|68.40|68.40|24000088|36.00|
YASMINE_FONCIERE|24000118|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi le 23/02/2024 Basé sur Demande d&#039;achat 24000135.|1.00|4138.97|0.00|4138.97|4138.97|24000089|1.00|
YASMINE_FONCIERE|24000119|GAL SOCRATE|Main d&#039;oeuvre|et deplacement|PS15|Maintenace robinet cuisine siege Basé sur Demande d&#039;achat 24000137.|1.00|50.00|0.00|50.00|50.00|24000155|1.00|
YASMINE_FONCIERE|24000119|GAL SOCRATE|Maintenance|periodique|PS15|Maintenace robinet cuisine siege Basé sur Demande d&#039;achat 24000137.|1.00|85.00|0.00|85.00|85.00|24000155|1.00|
YASMINE_FONCIERE|24000119|GAL SOCRATE|Filtre|T33 finisseur de chlore/gout|PS15|Maintenace robinet cuisine siege Basé sur Demande d&#039;achat 24000137.|1.00|100.00|0.00|100.00|100.00|24000155|1.00|
YASMINE_FONCIERE|24000119|GAL SOCRATE|Changement sedimentaire|Bloc|PS15|Maintenace robinet cuisine siege Basé sur Demande d&#039;achat 24000137.|1.00|260.00|0.00|260.00|260.00|24000155|1.00|
YASMINE_FONCIERE|24000121|POL IT|IMPRIMANTE HP LASER M283 FDW COULEUR 4EN1||PS04|-Bénéficiare :JERAOUI Aicha.-Remplacement:Cassée au niveau du roulette et la casquette.-Date d&#039;acquisition:2017.Basé sur Demande d&#039;achat 24000136.|1.00|4400.00|2.22|4400.00|4302.22|24000100|1.00|
YASMINE_FONCIERE|24000122|KITEA|Ameublement||PS02|KPC L29 Basé sur Demande d&#039;achat 24000138.|1.00|21292.50|0.00|21292.50|21292.50|||
YASMINE_FONCIERE|24000123|RM WASSITE|Honoraires de service|pour APP L29|PS02|KPC L29 Basé sur Demande d&#039;achat 24000140.|1.00|10000.00|0.00|10000.00|10000.00|24000106|1.00|
YASMINE_FONCIERE|24000125|SOMASOFT|Prestation de service||PS18|ASSISTANCE-TELEDECLARATION BILAN 2023 Basé sur Demande d&#039;achat 24000141.|1.00|8000.00|0.00|8000.00|8000.00|24000104|1.00|
YASMINE_FONCIERE|24000126|SYH MOROCCO|Ameublement||PS02|KPC L29 Basé sur Demande d&#039;achat 24000142.|1.00|31906.66|0.00|31906.67|31906.67|||
YASMINE_FONCIERE|24000127|ASWAK ASSALAM|Repas|Couscous|PS17|vendredi 01/02/2024 Basé sur Demande d&#039;achat 24000143.|1.00|3668.74|0.00|3668.74|3668.74|24000105|1.00|
YASMINE_FONCIERE|24000128|FINASSURE|Assurance AT||PS12|ASSURANCE AVENANT DE REGULARISATION  ACCIDENTS DE TRAVAIL DU 01/01/2023 AU 31/12/2023 DE 24442,29 Basé sur Demande d&#039;achat 24000147.|1.00|24442.29|0.00|24442.29|24442.29|24000125|1.00|
YASMINE_FONCIERE|24000129|FINASSURE|Autre Assurances||PS12|ASSURANCE  CARTE  VERTE, MARQUE  BMW 30182-B-72  DU  01/01/2024  AU  31/12/2024 Basé sur Demande d&#039;achat 24000145.|1.00|500.00|0.00|500.00|500.00|24000124|1.00|
YASMINE_FONCIERE|24000132|NACIRECK PLUS|Travaux de nettoyage||PS18|Nettoyage Villa MONICA suite à la sortie du locataire Basé sur Demande d&#039;achat 24000121.|1.00|650.00|0.00|650.00|650.00|24000149|1.00|
YASMINE_FONCIERE|24000135|SOLDAT S.A.R.L.|100*Symantec Endpoint Security Enterprise+ 6*License Windows Server 2022 Standard + 2* Prestation|Symantec license 3ans, windows server downgradable , prestation de service 2*jours à 5000 Dhs/j|PS04|Projet mise à niveaux infrastructure réseau SIEGE Basé sur Demande d&#039;achat 24000146.|1.00|120400.00|0.00|120400.00|120400.00|24000103|1.00|
YASMINE_FONCIERE|24000136|PROMASEC|Installation et mise en service|:Contrôle d&#039;acces/installations electrique des lecteurs existants|PS18|Réparation porte communicante -Absence tableau comparatif:pour s&#039;assurer qu&#039;il n&#039;y a pas de dysfonctionnement provenant d&#039;une autre entreprise Basé sur Demande d&#039;achat 24000150.BC Modifier avec tva|2.00|532.00|0.00|1064.00|1064.00|24000180|2.00|
YASMINE_FONCIERE|24000140|INFO COPIE|Impression|A4 AVEC RELIURE LOI 2024|PS15|Basé sur Demande d&#039;achat 24000151.|1.00|646.66|0.00|646.66|646.66|24000136|1.00|
YASMINE_FONCIERE|24000140|INFO COPIE|Impression plans||PS15|Basé sur Demande d&#039;achat 24000151.|2.00|58.33|0.00|116.67|116.67|24000136|2.00|
YASMINE_FONCIERE|24000140|INFO COPIE|Impression plans|CL|PS15|Basé sur Demande d&#039;achat 24000151.|3.00|62.50|0.00|187.50|187.50|24000136|3.00|
YASMINE_FONCIERE|24000141|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|06/03/2023|PS15|FDC MARS 2024 Basé sur Demande d&#039;achat 24000152.|1.00|2420.20|0.00|2420.20|2420.20|24000137|1.00|
YASMINE_FONCIERE|24000142|Positive agenda advisory|Honoraires de service|Mission d&#039;accompagnement de la sociéte Groupe MFADEL dans ses projets d&#039;investissements|PS18|T2-2023 Basé sur Demande d&#039;achat 24000154.|1.00|125000.00|0.00|125000.00|125000.00|24000262|1.00|
YASMINE_FONCIERE|24000142|Positive agenda advisory|Honoraires de service|Mission d&#039;accompagnement de la sociéte Groupe MFADEL dans ses projets d&#039;investissements|PS18|T2-2023 Basé sur Demande d&#039;achat 24000154.|1.00|125000.00|0.00|125000.00|125000.00|24000251|1.00|
YASMINE_FONCIERE|24000143|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi du 08/03/2024 Basé sur Demande d&#039;achat 24000153.|1.00|4287.66|0.00|4287.66|4287.66|24000138|1.00|
YASMINE_FONCIERE|24000149|GEEB SERVICES|bon d&#039;achat|+ comission et frais de transport|PS17|Basé sur Demande d&#039;achat 24000156.|100.00|104.20|0.00|10420.00|10420.00|24000135|100.00|
YASMINE_FONCIERE|24000151|CENTRE TECHNIQUE GHANDI|Visite technique||PS15|MARIA ERRITOUNI;1536-B-72 Basé sur Demande d&#039;achat 24000157.|1.00|351.00|0.00|351.00|351.00|24000156|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre (SODAKRA) salon/couloire|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|2.00|748.33|0.00|1496.67|1496.67|24000185|2.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre (SOLHETTA)|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|6.00|233.00|0.00|1398.00|1398.00|24000185|6.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre(TROLLBO) chambre enfant|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|399.16|0.00|399.17|399.17|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre(VINGMAST) chambre parents|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|582.50|0.00|582.50|582.50|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre(HEMMA) chambre parents|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|54.08|0.00|54.08|54.08|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Lustre(FYRTIOFYRA) CUISINE|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|107.50|0.00|107.50|107.50|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Miroire(Rotsund) entree|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|832.50|0.00|832.50|832.50|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Table de chevet(BRIMNES)|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|2.00|1081.66|0.00|2163.33|2163.33|24000185|2.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Combainison meubmle tv(SKRUVBY)|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|2491.66|0.00|2491.67|2491.67|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Combainison Rangement portes(BESTA)|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|4875.00|0.00|4875.00|4875.00|24000185|1.00|
YASMINE_FONCIERE|24000152|SYH MOROCCO|Ameublement|Table 2 chaises(TARNO)|PS02|KPC L14 Basé sur Demande d&#039;achat 24000158.|1.00|1194.16|0.00|1194.17|1194.17|24000185|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmobilier.com|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|178.00|0.00|178.00|178.00|24000263|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmobilier.com|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|178.00|0.00|178.00|178.00|24000252|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmobilier.ma|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|178.00|0.00|178.00|178.00|24000263|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmo.com|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|189.00|0.00|189.00|189.00|24000263|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmobilier.ma|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|178.00|0.00|178.00|178.00|24000252|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmo.com|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|189.00|0.00|189.00|189.00|24000252|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmo.ma|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|189.00|0.00|189.00|189.00|24000263|1.00|
YASMINE_FONCIERE|24000153|ARCANES TECHNOLOGIES|Prestation de service|Nom de domaine : mfadelimmo.ma|PS04|Renouvellement noms de domains sur HeberHajiz Basé sur Demande d&#039;achat 24000155.|1.00|189.00|0.00|189.00|189.00|24000252|1.00|
YASMINE_FONCIERE|24000154|NEWCOM|Cadeaux client|Apple airpods pro(2eme génération)|PS17|PDG Basé sur Demande d&#039;achat 24000160.|1.00|3890.00|0.00|3890.00|3890.00|24000134|1.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Kit maintenance imprimante|versalink B7030|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|2.00|2536.00|0.00|5072.00|5072.00|24000166|2.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Toner|Versalink B7030|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|2.00|681.99|1.01|1364.00|1350.14|24000166|2.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|045 Canon Cyan|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|1.00|675.00|2.03|675.00|661.28|24000166|1.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|953 Noir|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|4.00|375.00|0.00|1500.00|1500.00|24000166|4.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|953 Yellow|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|3.00|264.00|0.00|792.00|792.00|24000166|3.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|953 Magenta|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|3.00|264.00|0.00|792.00|792.00|24000166|3.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|953 Cyan|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|3.00|264.00|0.00|792.00|792.00|24000166|3.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|652 Couleurs|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|2.00|155.00|0.00|310.00|310.00|24000166|2.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Cartouche|652 Noir|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|2.00|183.00|0.00|366.00|366.00|24000166|2.00|
YASMINE_FONCIERE|24000156|Best Info Tech|Toner|hp 207A NOIR|PS04|Benificiares: En pj Basé sur Demande d&#039;achat 24000163.|2.00|732.00|0.00|1464.00|1464.00|24000166|2.00|
YASMINE_FONCIERE|24000157|STE AUDACE AUTO|Vidange||PS15|Gananache youssef 32891-B-72 Basé sur Demande d&#039;achat 24000162.MT RECTIFIER AU NIVEAU D LA RECEPTION|1.00|437.06|0.00|437.06|437.06|24000169|1.00|
YASMINE_FONCIERE|24000159|CENTRALE AUTOMOBILE CHERIFIENNE|Prestation de service|Frais d&#039;immatriculation|PS11|BC Réservation véhicule NADIA ELHOUDAIGUI Basé sur Demande d&#039;achat 24000164.|1.00|7105.00|0.00|7105.00|7105.00|||
YASMINE_FONCIERE|24000159|CENTRALE AUTOMOBILE CHERIFIENNE|Prestation de service|Frais de mise en service|PS11|BC Réservation véhicule NADIA ELHOUDAIGUI Basé sur Demande d&#039;achat 24000164.|1.00|300.00|0.00|300.00|300.00|||
YASMINE_FONCIERE|24000159|CENTRALE AUTOMOBILE CHERIFIENNE|Audi A4 PI 2.0 163 TDI PREMIEUM BA NOIR BRILLANT BRUN OKAPI||PS11|BC Réservation véhicule NADIA ELHOUDAIGUI Basé sur Demande d&#039;achat 24000164.|1.00|346579.17|0.00|346579.17|346579.17|||
YASMINE_FONCIERE|24000160|CONFEDERATION GENERALE DES ENTREPRISE DU MAROC|Cotisation|2024|PS18|CGEM Basé sur Demande d&#039;achat 24000165.|1.00|15000.00|0.00|15000.00|15000.00|24000139|1.00|
YASMINE_FONCIERE|24000161|GOPPION TEC|Cafe||PS15|Distributeur a café;Consomation du 30/01/2024 au 01/03/2024. Basé sur Demande d&#039;achat 24000166.|1213.20|1.00|0.00|1213.20|1213.20|24000160|1011.00|
YASMINE_FONCIERE|24000161|GOPPION TEC|Cafe||PS15|Distributeur a café;Consomation du 30/01/2024 au 01/03/2024. Basé sur Demande d&#039;achat 24000166.|1213.20|1.00|0.00|1213.20|1213.20|24000143|1011.00|
YASMINE_FONCIERE|24000162|RAOUIA INFO|Prestation de service|CR004/PL/CL/LA NOTE/RC|PS18|Mars 2024 Basé sur Demande d&#039;achat 24000167.|1.00|2365.50|0.00|2365.50|2365.50|24000142|1.00|
YASMINE_FONCIERE|24000163|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|L:15/03/2024|PS15|FDC BDV KPC Basé sur Demande d&#039;achat 24000168.|1.00|226.70|0.00|226.70|226.70|24000141|1.00|
YASMINE_FONCIERE|24000164|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|L:15/03/2024|PS15|pour APPART CP Basé sur Demande d&#039;achat 24000169.|1.00|157.80|0.00|157.80|157.80|24000140|1.00|
YASMINE_FONCIERE|24000165|VISION VOYAGES|Voyage affaire|:Mr MR|PS17|Basé sur Demande d&#039;achat 24000171.|1.00|15381.00|0.00|15381.00|15381.00|24000147|1.00|
YASMINE_FONCIERE|24000166|VISION VOYAGES|Voyage affaire|:MR ABDELLAH YASSINE.|PS17|Basé sur Demande d&#039;achat 24000172.|1.00|22669.00|0.00|22669.00|22669.00|24000148|1.00|
YASMINE_FONCIERE|24000167|DEVOTEAM|Licences Gsuite Business Starter||PS04|Renouvellement Abonnement GOOGLE SUITE (Messagerie) Période couverte : 10 mars 2024 au 09 mars 2025 Basé sur Demande d&#039;achat 24000173.|90.00|520.00|0.00|46800.00|46800.00|24000187|90.00|
YASMINE_FONCIERE|24000167|DEVOTEAM|Licences Gsuite Business Starter||PS04|Renouvellement Abonnement GOOGLE SUITE (Messagerie) Période couverte : 10 mars 2024 au 09 mars 2025 Basé sur Demande d&#039;achat 24000173.|90.00|520.00|0.00|46800.00|46800.00|24000269|90.00|
YASMINE_FONCIERE|24000169|Best Info Tech|Disque Dur|Disque Dur SSD 1TO|PS04|Bénéficiaire : Disque : Disque dur/Barette 32Go:PC Mounir CDG 1TOAdaptateur: Asmae + StockBasé sur Demande d&#039;achat 24000175.|1.00|1120.00|0.00|1120.00|1120.00|24000167|1.00|
